Date,2330.TW,NVDA,AMD
2020/11/3,438.84668,522.335693,81.800003
2020/11/4,447.802734,545.538818,86.150002
2020/11/5,448.797852,549.297729,84.480003
2020/11/6,450.290527,558.39502,86.690002
2020/11/9,456.26123,553.386475,86.510002
2020/11/10,448.797852,550.347412,83.099998
2020/11/11,454.768555,568.871887,84.290001
2020/11/12,455.763672,569.761658,85.279999
2020/11/13,459.744141,563.643494,84.209999
2020/11/16,481.636719,558.634949,83.129997
2020/11/17,483.129395,552.296875,83.169998
2020/11/18,494.573242,539.750488,82
2020/11/19,487.607422,545.658813,81.559998
2020/11/20,485.617188,540.8302,79.199997
2020/11/23,494.075684,534.282166,79.419998
2020/11/24,489.597656,543.449463,81.959999
2020/11/25,484.62207,525.494751,82.230003
2020/11/26,486.612305,535.711731,78.879997
2020/11/27,486.612305,504.930817,76.400002
2020/11/30,478.153809,520.806152,78.019997
2020/12/1,487.607422,501.211914,75.290001
2020/12/2,496.563477,503.08139,74.699997
2020/12/3,494.573242,520.626221,76.580002
2020/12/4,500.543945,551.607056,81.349998
2020/12/7,511.490234,566.232727,83
2020/12/8,521.441406,582.307922,85.879997
2020/12/9,517.460938,545.06897,83.120003
2020/12/10,509.5,510.649139,77.989998
2020/12/11,513.480469,536.561462,81.279999
2020/12/14,505.519531,538.111023,81.839996
2020/12/15,501.539063,531.7229,81.43
2020/12/16,509.5,540.450317,83.730003
2020/12/17,508,536.731445,83.360001
2020/12/18,510,536.991394,82.540001
2020/12/21,516,537.451233,85.540001
2020/12/22,509,523.355408,84.639999
2020/12/23,509,525.444763,85.309998
2020/12/24,510,518.156921,85.07
2020/12/25,511,529.233643,86.709999
2020/12/28,515,530.293335,87.190002
2020/12/29,515,535.901672,92.660004
2020/12/30,525,535.441772,92.629997
2020/12/31,530,541.619995,93.739998
2021/1/4,536,535.840027,92.309998
2021/1/5,542,542.330017,94.040001
2021/1/6,549,544.27002,94.07
2021/1/7,565,534,92.919998
2021/1/8,580,517.22998,89.830002
2021/1/11,584,518.890015,91.660004
2021/1/12,591,520.530029,91.650002
2021/1/13,605,532.349976,94.779999
2021/1/14,592,534.419983,97.120003
2021/1/15,601,529.700012,96.849998
2021/1/18,607,533.650024,96.839996
2021/1/19,627,530.880005,95.919998
2021/1/20,647,533.289978,93.230003
2021/1/21,673,531.130005,93.160004
2021/1/22,649,520.369995,91.550003
2021/1/25,633,519.75,91.809998
2021/1/26,617,516,91.599998
2021/1/27,615,517.72998,90.620003
2021/1/28,601,525.830017,92.290001
2021/1/29,591,522.200012,91.709999
2021/2/1,611,524.539978,92.300003
2021/2/2,632,536.190002,92.769997
2021/2/3,630,504.579987,90.330002
2021/2/4,627,533.76001,95.160004
2021/2/5,632,531.070007,94.580002
2021/2/17,663,544.859985,97.25
2021/2/18,660,539.390015,95.360001
2021/2/19,652,541.27002,91.779999
2021/2/22,650,528.01001,90.790001
2021/2/23,641,514.380005,88.209999
2021/2/24,625,521.01001,89.449997
2021/2/25,635,534.630005,88.75
2021/2/26,606,554.700012,91.529999
2021/3/2,609,548.5,92.790001
2021/3/3,622,546.130005,94.129997
2021/3/4,601,537.409973,94.709999
2021/3/5,601,516.710022,88.839996
2021/3/8,598,522.039978,87.519997
2021/3/9,595,519.590027,85.639999
2021/3/10,597,529.47998,87.660004
